municipio,zona,promedio_ciencias,promedio_matematicas,total_accesos_internet,puntaje_stem,brecha_stem,nivel_brecha,nivel_conectividad_base,nivel_conectividad,municipio_normalizado
BUGALAGRANDE,RURAL,46.87037037037037,47.129629629629626,25386.0,47.0,-0.4861152615178739,alto,básico,básico,BUGALAGRANDE
BUGALAGRANDE,URBANO,46.56172839506173,47.376543209876544,25386.0,46.96913580246914,-0.5169794590487342,alto,básico,básico,BUGALAGRANDE
BURITICÁ,RURAL,44.45161290322581,45.32258064516129,8685.0,44.88709677419355,-2.5990184873243223,alto,básico,básico,BURITICA
BURITICÁ,URBANO,43.96969696969697,39.06060606060606,8685.0,41.515151515151516,-5.970963746366358,crítico,básico,básico,BURITICA
BUSBANZÁ,URBANO,43.66666666666666,42.66666666666666,483.0,43.16666666666666,-4.319448594851217,alto,básico,básico,BUSBANZA
CABRERA,URBANO,48.47826086956522,51.52173913043478,726.0,50.0,2.513884738482126,medio,básico,básico,CABRERA
CABUYARO,URBANO,46.30952380952381,47.30952380952381,4579.0,46.80952380952381,-0.6765914519940637,alto,básico,básico,CABUYARO
CACHIPAY,RURAL,40.0,44.526315789473685,7372.0,42.26315789473684,-5.222957366781031,crítico,básico,básico,CACHIPAY
CACHIPAY,URBANO,49.5,50.0,7372.0,49.75,2.263884738482126,medio,básico,básico,CACHIPAY
CAICEDO,RURAL,39.72857142857143,38.22857142857143,5339.0,38.97857142857143,-8.507543832946446,crítico,básico,básico,CAICEDO
CAICEDO,URBANO,43.73214285714285,45.46428571428572,5339.0,44.598214285714285,-2.887900975803589,alto,básico,básico,CAICEDO
CAICEDONIA,RURAL,45.05882352941177,47.19607843137255,41321.0,46.127450980392155,-1.3586642811257192,alto,básico,básico,CAICEDONIA
CAICEDONIA,URBANO,47.96610169491525,49.1864406779661,41321.0,48.57627118644068,1.0901559249228043,medio,básico,básico,CAICEDONIA
CAIMITO,RURAL,41.12903225806452,39.483870967741936,570.0,40.30645161290323,-7.179663648614643,crítico,básico,básico,CAIMITO
CAIMITO,URBANO,40.625,39.68181818181818,570.0,40.15340909090909,-7.33270617060878,crítico,básico,básico,CAIMITO
CAJAMARCA,RURAL,48.35294117647059,50.73529411764706,9049.0,49.544117647058826,2.058002385540952,medio,básico,básico,CAJAMARCA
CAJAMARCA,URBANO,47.032051282051285,48.37820512820513,9049.0,47.705128205128204,0.21901294361033052,medio,básico,básico,CAJAMARCA
CAJIBÍO,RURAL,46.083333333333336,46.79347826086956,2114.0,46.43840579710145,-1.047709464416421,alto,básico,básico,CAJIBIO
CAJIBÍO,URBANO,46.0625,45.515625,2114.0,45.7890625,-1.6970527615178739,alto,básico,básico,CAJIBIO
CAJICÁ,RURAL,57.88550420168068,60.80357142857143,319188.0,59.34453781512606,11.858422553608186,bajo,medio,medio,CAJICA
CAJICÁ,URBANO,53.25092250922509,55.91881918819188,319188.0,54.58487084870849,7.098755587190617,bajo,medio,medio,CAJICA
CALAMAR,RURAL,42.58252427184466,41.70873786407767,7548.0,42.14563106796116,-5.340484193556712,crítico,básico,básico,CALAMAR
CALAMAR,URBANO,40.78761061946903,38.62389380530973,7548.0,39.70575221238938,-7.780363049128496,crítico,básico,básico,CALAMAR
CALARCÁ,RURAL,51.33536585365854,52.9390243902439,108245.0,52.13719512195122,4.651079860433349,medio,medio,medio,CALARCA
CALARCÁ,URBANO,50.59718969555035,54.704918032786885,108245.0,52.65105386416862,5.164938602650743,bajo,medio,medio,CALARCA
CALDAS,RURAL,53.46363636363636,56.96363636363636,218475.0,55.21363636363636,7.727521102118487,bajo,medio,medio,CALDAS
CALDAS,URBANO,48.63220338983051,50.81186440677966,218475.0,49.722033898305085,2.2359186367872113,medio,medio,medio,CALDAS
CALDONO,RURAL,42.8006230529595,41.099688473520246,5231.0,41.95015576323988,-5.535959498277997,crítico,básico,básico,CALDONO
CALDONO,URBANO,42.83783783783784,41.16216216216216,5231.0,42.0,-5.486115261517874,crítico,básico,básico,CALDONO
CALI,RURAL,57.45600612088753,59.57995409334354,5011479.0,58.517980107115534,11.03186484559766,bajo,alto,alto,CALI
CALI,URBANO,52.87827644404643,54.46340371301622,5011479.0,53.67084007853133,6.1847248170134534,bajo,alto,alto,CALI
CALIFORNIA,URBANO,53.42857142857143,54.42857142857143,803.0,53.92857142857143,6.442456167053557,bajo,básico,básico,CALIFORNIA
CALIMA,RURAL,54.095238095238095,58.0,24048.0,56.04761904761905,8.561503786101177,bajo,básico,básico,CALIMA
CALIMA,URBANO,49.8780487804878,52.65243902439025,24048.0,51.265243902439025,3.779128640921151,medio,básico,básico,CALIMA
CALOTO,RURAL,42.6625,41.675,7717.0,42.16875,-5.317365261517871,crítico,básico,básico,CALOTO
CALOTO,URBANO,44.4393063583815,44.971098265895954,7717.0,44.705202312138724,-2.7809129493791502,alto,básico,básico,CALOTO
CAMPAMENTO,RURAL,41.51351351351352,42.37837837837838,4491.0,41.94594594594595,-5.540169315571923,crítico,básico,básico,CAMPAMENTO
CAMPAMENTO,URBANO,47.0,47.38709677419355,4491.0,47.193548387096776,-0.2925668744210981,alto,básico,básico,CAMPAMENTO
CAMPO DE LA CRUZ,RURAL,39.81481481481482,39.96296296296296,5558.0,39.888888888888886,-7.597226372628988,crítico,básico,básico,CAMPO DE LA CRUZ
CAMPO DE LA CRUZ,URBANO,42.68023255813954,43.91860465116279,5558.0,43.299418604651166,-4.186696656866708,alto,básico,básico,CAMPO DE LA CRUZ
CAMPOALEGRE,RURAL,45.77777777777778,46.07407407407408,27274.0,45.92592592592593,-1.560189335591943,alto,básico,básico,CAMPOALEGRE
CAMPOALEGRE,URBANO,46.92363636363636,47.02181818181818,27274.0,46.97272727272727,-0.5133879887906048,alto,básico,básico,CAMPOALEGRE
CAMPOHERMOSO,RURAL,51.41666666666666,54.5,344.0,52.95833333333333,5.472218071815455,bajo,básico,básico,CAMPOHERMOSO
CAMPOHERMOSO,URBANO,54.09090909090909,49.09090909090909,344.0,51.59090909090909,4.10479382939122,medio,básico,básico,CAMPOHERMOSO
CANALETE,RURAL,42.51282051282051,41.43589743589744,1865.0,41.97435897435898,-5.511756287158896,crítico,básico,básico,CANALETE
CANALETE,URBANO,46.69491525423729,45.96610169491525,1865.0,46.33050847457627,-1.155606786941604,alto,básico,básico,CANALETE
CANDELARIA,RURAL,48.14990512333966,48.98861480075902,188394.0,48.56925996204934,1.083144700531463,medio,medio,medio,CANDELARIA
CANDELARIA,URBANO,49.97234042553192,50.11914893617021,188394.0,50.045744680851065,2.5596294193331914,medio,medio,medio,CANDELARIA
CANTAGALLO,URBANO,44.10294117647059,44.52941176470589,1024.0,44.31617647058824,-3.169938790929635,alto,básico,básico,CANTAGALLO
CAPARRAPÍ,RURAL,48.391304347826086,49.06521739130435,9651.0,48.72826086956522,1.2421456080473448,medio,básico,básico,CAPARRAPI
CAPARRAPÍ,URBANO,49.58620689655172,52.62068965517241,9651.0,51.103448275862064,3.61733301434419,medio,básico,básico,CAPARRAPI
CAPITANEJO,RURAL,40.76923076923077,41.30769230769231,1725.0,41.03846153846153,-6.447653723056341,crítico,básico,básico,CAPITANEJO
CAPITANEJO,URBANO,49.68421052631579,54.38157894736842,1725.0,52.0328947368421,4.546779475324229,medio,básico,básico,CAPITANEJO
CARACOLÍ,URBANO,45.73076923076923,47.76923076923077,2917.0,46.75,-0.7361152615178739,alto,básico,básico,CARACOLI
CARAMANTA,RURAL,40.85714285714285,43.0,4430.0,41.92857142857142,-5.55754383294645,crítico,básico,básico,CARAMANTA
CARAMANTA,URBANO,45.25,47.95454545454545,4430.0,46.60227272727273,-0.8838425342451472,alto,básico,básico,CARAMANTA
CARCASÍ,RURAL,48.40816326530612,52.36734693877551,322.0,50.38775510204081,2.9016398405229396,medio,básico,básico,CARCASI
CAREPA,RURAL,41.25,42.51041666666666,61601.0,41.88020833333333,-5.605906928184545,crítico,básico,básico,CAREPA
CAREPA,URBANO,45.735368956743,48.9058524173028,61601.0,47.320610687022906,-0.16550457449496747,alto,básico,básico,CAREPA
CARMEN DE APICALÁ,URBANO,45.467213114754095,46.94262295081968,21732.0,46.20491803278689,-1.2811972287309814,alto,básico,básico,CARMEN DE APICALA
CARMEN DE CARUPA,RURAL,49.17391304347826,52.30434782608695,5315.0,50.73913043478261,3.2530151732647354,medio,básico,básico,CARMEN DE CARUPA
CARMEN DE CARUPA,URBANO,46.68181818181818,49.81818181818182,5315.0,48.25,0.7638847384821261,medio,básico,básico,CARMEN DE CARUPA
CARMEN DEL DARIÉN,RURAL,41.74193548387097,41.61290322580645,1607.0,41.677419354838705,-5.808695906679169,crítico,básico,básico,CARMEN DEL DARIEN
CARMEN DEL DARIÉN,URBANO,36.96551724137931,35.758620689655174,1607.0,36.36206896551724,-11.124046296000635,crítico,básico,básico,CARMEN DEL DARIEN
CAROLINA,URBANO,47.21212121212121,46.15151515151515,4891.0,46.68181818181818,-0.804297079699694,alto,básico,básico,CAROLINA
CARTAGENA DE INDIAS,RURAL,46.59022852639874,46.32466509062254,,46.45744680851064,-1.028668453007235,alto,alto,alto,CARTAGENA DE INDIAS
CARTAGENA DE INDIAS,URBANO,48.05721437511175,48.667977829429645,,48.3625961022707,0.8764808407528264,medio,alto,alto,CARTAGENA DE INDIAS
CARTAGENA DEL CHAIRÁ,RURAL,41.708333333333336,42.04166666666666,3800.0,41.875,-5.611115261517874,crítico,básico,básico,CARTAGENA DEL CHAIRA
CARTAGENA DEL CHAIRÁ,URBANO,44.89102564102564,47.43589743589744,3800.0,46.16346153846154,-1.3226537230563338,alto,básico,básico,CARTAGENA DEL CHAIRA
CARTAGO,RURAL,49.0,49.32727272727273,268521.0,49.163636363636364,1.6775211021184901,medio,medio,medio,CARTAGO
CARTAGO,URBANO,50.26312154696133,52.48549723756906,268521.0,51.37430939226519,3.8881941307473156,medio,medio,medio,CARTAGO
CASABIANCA,RURAL,47.1764705882353,45.52941176470589,268.0,46.352941176470594,-1.1331740850472798,alto,básico,básico,CASABIANCA
CASABIANCA,URBANO,48.0,50.22727272727273,268.0,49.11363636363636,1.6275211021184859,medio,básico,básico,CASABIANCA
CASTILLA LA NUEVA,RURAL,48.75,47.61111111111112,10664.0,48.18055555555556,0.6944402940376833,medio,básico,básico,CASTILLA LA NUEVA
CASTILLA LA NUEVA,URBANO,47.69747899159664,49.40336134453781,10664.0,48.55042016806722,1.0643049065493457,medio,básico,básico,CASTILLA LA NUEVA
CAUCASIA,RURAL,39.36893203883495,39.29126213592233,123021.0,39.33009708737864,-8.156018174139234,crítico,medio,medio,CAUCASIA
CAUCASIA,URBANO,48.67062634989201,51.169546436285096,123021.0,49.92008639308855,2.4339711315706793,medio,medio,medio,CAUCASIA
CAÑASGORDAS,RURAL,43.34117647058824,43.41176470588236,9717.0,43.3764705882353,-4.109644673282574,alto,básico,básico,CANASGORDAS
CAÑASGORDAS,URBANO,46.159574468085104,44.43617021276596,9717.0,45.29787234042553,-2.188242921092346,alto,básico,básico,CANASGORDAS
CEPITÁ,RURAL,47.66666666666666,44.333333333333336,604.0,46.0,-1.4861152615178739,alto,básico,básico,CEPITA
CEPITÁ,URBANO,48.266666666666666,54.13333333333333,604.0,51.2,3.713884738482129,medio,básico,básico,CEPITA
CERETÉ,RURAL,46.43603133159269,46.43342036553525,82463.0,46.43472584856397,-1.0513894129539025,alto,básico,básico,CERETE
CERETÉ,URBANO,49.506038647343,49.67391304347826,82463.0,49.58997584541063,2.1038605838927538,medio,básico,básico,CERETE
CERINZA,URBANO,56.41935483870968,56.83870967741935,3957.0,56.62903225806451,9.142916996546639,bajo,básico,básico,CERINZA
CERRITO,RURAL,47.88235294117647,50.588235294117645,2255.0,49.23529411764706,1.7491788561291841,medio,básico,básico,CERRITO
CERRITO,URBANO,54.140625,56.78125,2255.0,55.4609375,7.974822238482126,bajo,básico,básico,CERRITO
CERRO DE SAN ANTONIO,RURAL,40.49315068493151,35.38356164383562,,37.93835616438356,-9.54775909713431,crítico,alto,alto,CERRO DE SAN ANTONIO
CHACHAGÜÍ,RURAL,47.42857142857143,46.642857142857146,12892.0,47.03571428571429,-0.45040097580358207,alto,básico,básico,CHACHAGUI
CHACHAGÜÍ,URBANO,49.231884057971016,51.333333333333336,12892.0,50.28260869565217,2.796493434134298,medio,básico,básico,CHACHAGUI
CHAGUANÍ,URBANO,51.92857142857143,55.642857142857146,807.0,53.78571428571429,6.299599024196418,bajo,básico,básico,CHAGUANI
CHALÁN,URBANO,43.638888888888886,39.75,311.0,41.69444444444444,-5.791670817073431,crítico,básico,básico,CHALAN
CHAPARRAL,RURAL,42.89171974522293,44.00636942675159,39771.0,43.44904458598726,-4.0370706755306145,alto,básico,básico,CHAPARRAL
CHAPARRAL,URBANO,47.72622478386168,48.76080691642651,39771.0,48.24351585014409,0.7574005886262185,medio,básico,básico,CHAPARRAL
CHARALÁ,RURAL,51.0,52.5,10979.0,51.75,4.263884738482126,medio,básico,básico,CHARALA
CHARALÁ,URBANO,55.385714285714286,60.035714285714285,10979.0,57.71071428571429,10.224599024196415,bajo,básico,básico,CHARALA
CHARTA,URBANO,45.94444444444444,54.55555555555556,728.0,50.25,2.763884738482126,medio,básico,básico,CHARTA
CHIGORODÓ,RURAL,42.68981481481482,43.476851851851855,89707.0,43.083333333333336,-4.402781928184538,alto,medio,medio,CHIGORODO
CHIGORODÓ,URBANO,46.43310657596372,48.26984126984127,89707.0,47.3514739229025,-0.1346413386153742,alto,medio,medio,CHIGORODO
CHIMA,URBANO,50.13636363636363,51.90909090909091,915.0,51.022727272727266,3.5366120112093924,medio,básico,básico,CHIMA
CHIMICHAGUA,RURAL,41.225,42.275,3451.0,41.75,-5.736115261517874,crítico,básico,básico,CHIMICHAGUA
CHIMICHAGUA,URBANO,45.04891304347826,45.75,3451.0,45.399456521739125,-2.0866587397787484,alto,básico,básico,CHIMICHAGUA
CHIMÁ,RURAL,44.180952380952384,43.266666666666666,3657.0,43.72380952380952,-3.7623057377083526,alto,básico,básico,CHIMA
CHIMÁ,URBANO,47.507936507936506,47.79365079365079,3657.0,47.650793650793645,0.16467838927577105,medio,básico,básico,CHIMA
CHINAVITA,RURAL,39.0,46.5,562.0,42.75,-4.736115261517874,alto,básico,básico,CHINAVITA
CHINAVITA,URBANO,51.46153846153846,52.57692307692308,562.0,52.019230769230774,4.5331155077129,medio,básico,básico,CHINAVITA
CHINCHINÁ,RURAL,45.87719298245614,45.80701754385965,75748.0,45.84210526315789,-1.6440099983599836,alto,básico,básico,CHINCHINA
CHINCHINÁ,URBANO,50.57102272727273,51.59375,75748.0,51.08238636363636,3.596271102118486,medio,básico,básico,CHINCHINA
CHINÁCOTA,URBANO,51.35135135135136,54.47027027027027,14247.0,52.910810810810815,5.424695549292942,bajo,básico,básico,CHINACOTA
CHINÚ,RURAL,48.994082840236686,49.071005917159766,22356.0,49.032544378698226,1.5464291171803524,medio,básico,básico,CHINU
CHINÚ,URBANO,51.800664451827245,51.52823920265781,22356.0,51.66445182724253,4.178336565724656,medio,básico,básico,CHINU
CHIPAQUE,RURAL,47.5,51.7,8760.0,49.6,2.1138847384821275,medio,básico,básico,CHIPAQUE
CHIPAQUE,URBANO,52.92982456140351,58.578947368421055,8760.0,55.75438596491228,8.268270703394407,bajo,básico,básico,CHIPAQUE
CHIPATÁ,RURAL,51.78260869565217,57.69565217391305,1425.0,54.73913043478261,7.253015173264735,bajo,básico,básico,CHIPATA
CHIPATÁ,URBANO,52.526315789473685,54.89473684210526,1425.0,53.71052631578947,6.224411054271599,bajo,básico,básico,CHIPATA
CHIQUINQUIRÁ,RURAL,46.47058823529412,47.8235294117647,68931.0,47.14705882352941,-0.33905643798846086,alto,básico,básico,CHIQUINQUIRA
CHIQUINQUIRÁ,URBANO,51.61756373937677,54.43484419263456,68931.0,53.02620396600567,5.540088704487793,bajo,básico,básico,CHIQUINQUIRA
CHIRIGUANÁ,RURAL,42.66304347826087,44.08695652173913,8882.0,43.375,-4.111115261517874,alto,básico,básico,CHIRIGUANA
CHIRIGUANÁ,URBANO,44.0,43.776119402985074,8882.0,43.88805970149254,-3.5980555600253368,alto,básico,básico,CHIRIGUANA
CHISCAS,RURAL,48.888888888888886,50.74074074074074,505.0,49.81481481481481,2.3286995532969357,medio,básico,básico,CHISCAS
CHITA,RURAL,46.13636363636363,47.40909090909091,795.0,46.772727272727266,-0.7133879887906076,alto,básico,básico,CHITA
CHITA,URBANO,47.174418604651166,49.627906976744185,795.0,48.401162790697676,0.9150475291798017,medio,básico,básico,CHITA
CHITAGÁ,URBANO,51.0,50.74683544303797,1595.0,50.87341772151899,3.3873024600011163,medio,básico,básico,CHITAGA
CHITARAQUE,RURAL,46.92307692307692,51.09615384615385,509.0,49.00961538461539,1.523500123097513,medio,básico,básico,CHITARAQUE
CHIVATÁ,URBANO,49.94444444444444,55.55555555555556,2145.0,52.75,5.263884738482126,bajo,básico,básico,CHIVATA
CHIVOLO,RURAL,41.30769230769231,40.82051282051282,253.0,41.06410256410256,-6.422012697415312,crítico,básico,básico,CHIVOLO
CHIVOLO,URBANO,42.37735849056604,44.15094339622642,253.0,43.26415094339623,-4.221964318121643,alto,básico,básico,CHIVOLO
CHIVOR,URBANO,46.625,48.3125,448.0,47.46875,-0.017365261517873876,alto,básico,básico,CHIVOR
CHOACHÍ,RURAL,52.97058823529412,54.45588235294117,8024.0,53.713235294117645,6.227120032599771,bajo,básico,básico,CHOACHI
CHOACHÍ,URBANO,51.625,54.98214285714285,8024.0,53.30357142857142,5.81745616705355,bajo,básico,básico,CHOACHI
CHOCONTÁ,URBANO,51.61658031088083,55.49222797927461,28686.0,53.55440414507772,6.068288883559845,bajo,básico,básico,CHOCONTA
CHÁMEZA,URBANO,48.92857142857143,48.07142857142857,,48.5,1.0138847384821261,medio,alto,alto,CHAMEZA
CHÍA,RURAL,59.0896921017403,61.930388219544845,473941.0,60.510040160642575,13.023924899124701,bajo,medio,medio,CHIA
CHÍA,URBANO,51.67341772151899,53.71223628691983,473941.0,52.69282700421941,5.206711742701536,bajo,medio,medio,CHIA
CHÍQUIZA,RURAL,47.05882352941177,48.85294117647059,724.0,47.955882352941174,0.4697670914233001,medio,básico,básico,CHIQUIZA
CICUCO,RURAL,42.088235294117645,44.26470588235294,3008.0,43.17647058823529,-4.309644673282584,alto,básico,básico,CICUCO
CICUCO,URBANO,44.94174757281554,44.85436893203884,3008.0,44.89805825242719,-2.588057009090683,alto,básico,básico,CICUCO
CIMITARRA,RURAL,44.17171717171717,44.11111111111112,18995.0,44.141414141414145,-3.3447011201037284,alto,básico,básico,CIMITARRA
CIMITARRA,URBANO,46.61065573770492,48.90573770491803,18995.0,47.75819672131148,0.2720814597936041,medio,básico,básico,CIMITARRA
CIRCASIA,URBANO,50.97570850202429,52.9838056680162,50179.0,51.979757085020246,4.493641823502372,medio,básico,básico,CIRCASIA
CISNEROS,RURAL,48.45454545454545,52.81818181818182,15761.0,50.63636363636364,3.1502483748457664,medio,básico,básico,CISNEROS
CISNEROS,URBANO,46.6578947368421,49.85526315789474,15761.0,48.256578947368425,0.7704636858505509,medio,básico,básico,CISNEROS
CIUDAD BOLÍVAR,RURAL,47.65853658536585,48.36585365853659,17302.0,48.01219512195122,0.5260798604333488,medio,básico,básico,CIUDAD BOLIVAR
CIUDAD BOLÍVAR,URBANO,47.27439024390244,50.38414634146341,17302.0,48.829268292682926,1.343153031165052,medio,básico,básico,CIUDAD BOLIVAR
CIÉNAGA,RURAL,43.829268292682926,44.0609756097561,116485.0,43.94512195121951,-3.5409933102983615,alto,medio,medio,CIENAGA
CIÉNAGA,URBANO,43.84600938967136,44.08638497652582,116485.0,43.966197183098586,-3.5199180784192876,alto,medio,medio,CIENAGA
CIÉNAGA DE ORO,RURAL,46.48583877995642,45.91721132897604,12868.0,46.20152505446623,-1.284590207051643,alto,básico,básico,CIENAGA DE ORO
CIÉNAGA DE ORO,URBANO,48.15897435897436,46.91794871794872,12868.0,47.53846153846154,0.052346276943666226,medio,básico,básico,CIENAGA DE ORO
CIÉNEGA,RURAL,50.142857142857146,52.0,2960.0,51.07142857142857,3.5853133099106955,medio,básico,básico,CIENEGA
CIÉNEGA,URBANO,51.31578947368421,54.78947368421053,2960.0,53.05263157894737,5.566516317429496,bajo,básico,básico,CIENEGA
CLEMENCIA,RURAL,41.27272727272727,42.0,2605.0,41.63636363636364,-5.849751625154234,crítico,básico,básico,CLEMENCIA
CLEMENCIA,URBANO,39.36521739130435,36.35652173913044,2605.0,37.8608695652174,-9.625245696300475,crítico,básico,básico,CLEMENCIA
COCORNÁ,RURAL,45.89041095890411,48.36986301369863,27498.0,47.130136986301366,-0.3559782752165077,alto,básico,básico,COCORNA
COCORNÁ,URBANO,51.25,54.46153846153846,27498.0,52.855769230769226,5.3696539692513525,bajo,básico,básico,COCORNA
COELLO,RURAL,42.375,43.32142857142857,4492.0,42.848214285714285,-4.637900975803589,alto,básico,básico,COELLO
COELLO,URBANO,49.526315789473685,48.94736842105263,4492.0,49.23684210526316,1.7507268437452836,medio,básico,básico,COELLO
COGUA,RURAL,52.49101796407186,54.8502994011976,24518.0,53.67065868263473,6.184543421116857,bajo,básico,básico,COGUA
COGUA,URBANO,51.52173913043478,54.880434782608695,24518.0,53.201086956521735,5.714971695003861,bajo,básico,básico,COGUA
