municipio,zona,promedio_ciencias,promedio_matematicas,total_accesos_internet
ROSAS,URBANO,49.04651162790697,49.83720930232558,3212.0
ROVIRA,RURAL,45.365591397849464,46.32258064516129,4987.0
ROVIRA,URBANO,44.55191256830601,46.39344262295082,4987.0
RÁQUIRA,RURAL,50.333333333333336,56.916666666666664,6653.0
RÁQUIRA,URBANO,48.21212121212121,48.93939393939394,6653.0
RÍO DE ORO,RURAL,46.8,47.888888888888886,8664.0
RÍO DE ORO,URBANO,49.896103896103895,50.675324675324674,8664.0
RÍO IRÓ,RURAL,35.733333333333334,33.96666666666667,11.0
RÍO IRÓ,URBANO,37.75,33.375,11.0
RÍO QUITO,RURAL,35.91379310344828,33.86206896551724,9229.0
RÍO QUITO,URBANO,40.529411764705884,39.94117647058823,9229.0
RÍO VIEJO,RURAL,38.44,37.48,2192.0
RÍO VIEJO,URBANO,41.3921568627451,44.09803921568628,2192.0
SABANA DE TORRES,RURAL,48.14655172413793,48.94827586206897,16746.0
SABANA DE TORRES,URBANO,47.14767932489451,51.10126582278481,16746.0
SABANAGRANDE,RURAL,54.44444444444444,57.22222222222222,30068.0
SABANAGRANDE,URBANO,47.035483870967745,48.07741935483871,30068.0
SABANALARGA,RURAL,40.96078431372549,41.67156862745098,57067.0
SABANALARGA,URBANO,45.2536231884058,45.82608695652174,57067.0
SABANAS DE SAN ÁNGEL,RURAL,40.79545454545455,38.84090909090909,4397.0
SABANAS DE SAN ÁNGEL,URBANO,43.513513513513516,43.12162162162162,4397.0
SABANETA,RURAL,53.824675324675326,54.714285714285715,438573.0
SABANETA,URBANO,55.423986486486484,57.05574324324324,438573.0
SABOYÁ,RURAL,48.666666666666664,51.14074074074074,323.0
SAHAGÚN,RURAL,48.15681233933162,47.745501285347046,41768.0
SAHAGÚN,URBANO,51.15973154362416,53.281879194630875,41768.0
SALADOBLANCO,RURAL,49.022222222222226,51.144444444444446,11277.0
SALAMINA,RURAL,43.725806451612904,42.58064516129032,18207.0
SALAMINA,URBANO,47.18674698795181,50.602409638554214,18207.0
SALAZAR,RURAL,45.36,47.4,3135.0
SALAZAR,URBANO,48.73972602739726,53.534246575342465,3135.0
SALDAÑA,RURAL,42.37662337662338,44.57142857142857,5446.0
SALDAÑA,URBANO,45.22727272727273,46.60606060606061,5446.0
SALENTO,RURAL,61.00574712643678,64.33908045977012,8907.0
SALENTO,URBANO,52.1764705882353,58.254901960784316,8907.0
SALGAR,RURAL,44.138888888888886,47.22222222222222,17979.0
SALGAR,URBANO,46.903225806451616,50.66129032258065,17979.0
SAMACÁ,RURAL,51.217948717948715,54.23076923076923,10663.0
SAMACÁ,URBANO,51.88549618320611,56.152671755725194,10663.0
SAMANIEGO,RURAL,48.108695652173914,48.04347826086956,12750.0
SAMANIEGO,URBANO,50.30882352941177,54.799019607843135,12750.0
SAMANÁ,RURAL,47.45390070921986,49.4468085106383,11120.0
SAMANÁ,URBANO,49.625,51.232142857142854,11120.0
SAMPUÉS,RURAL,42.846846846846844,41.705705705705704,18121.0
SAMPUÉS,URBANO,48.08064516129032,48.13709677419355,18121.0
SAN AGUSTÍN,RURAL,50.08,52.42,26176.0
SAN AGUSTÍN,URBANO,49.202127659574465,50.81382978723404,26176.0
SAN ALBERTO,RURAL,45.59375,48.0,27555.0
SAN ALBERTO,URBANO,50.503184713375795,53.36305732484077,27555.0
SAN ANDRÉS,RURAL,42.96521739130435,42.5,123054.0
SAN ANDRÉS,URBANO,49.321766561514195,51.29652996845426,123054.0
SAN ANDRÉS DE CUERQUÍA,RURAL,43.785714285714285,42.25,428.0
SAN ANDRÉS DE CUERQUÍA,URBANO,51.541666666666664,53.875,428.0
SAN ANDRÉS DE SOTAVENTO,RURAL,41.69637883008357,40.729805013927574,1537.0
SAN ANDRÉS DE SOTAVENTO,URBANO,43.975352112676056,42.732394366197184,1537.0
SAN ANDRÉS DE TUMACO,RURAL,38.889716840536515,36.82116244411326,
SAN ANDRÉS DE TUMACO,URBANO,41.4008547008547,41.82820512820513,
SAN ANTERO,RURAL,43.813131313131315,44.24242424242424,14830.0
SAN ANTERO,URBANO,43.45454545454545,43.54545454545455,14830.0
SAN ANTONIO,RURAL,43.782051282051285,44.57692307692308,1794.0
SAN ANTONIO,URBANO,44.6,47.68,1794.0
SAN ANTONIO DEL TEQUENDAMA,RURAL,51.2,53.4,8385.0
SAN ANTONIO DEL TEQUENDAMA,URBANO,53.46153846153846,56.323076923076925,8385.0
SAN BENITO,URBANO,48.94736842105263,50.63157894736842,142.0
SAN BENITO ABAD,RURAL,40.435374149659864,38.36734693877551,258.0
SAN BENITO ABAD,URBANO,44.507936507936506,44.507936507936506,258.0
SAN BERNARDO,RURAL,45.5,48.0188679245283,6189.0
SAN BERNARDO,URBANO,52.26229508196721,53.83606557377049,6189.0
SAN BERNARDO DEL VIENTO,RURAL,45.232142857142854,44.9375,3476.0
SAN BERNARDO DEL VIENTO,URBANO,47.1030303030303,49.8,3476.0
SAN CALIXTO,URBANO,45.3421052631579,44.078947368421055,679.0
SAN CARLOS,RURAL,44.33105802047782,44.37542662116041,31116.0
SAN CARLOS,URBANO,44.86387434554974,44.21989528795812,31116.0
SAN CARLOS DE GUAROA,RURAL,43.65909090909091,45.45454545454545,2289.0
SAN CARLOS DE GUAROA,URBANO,50.056603773584904,48.735849056603776,2289.0
SAN CAYETANO,RURAL,47.20454545454545,49.5,5914.0
SAN CAYETANO,URBANO,47.083333333333336,47.083333333333336,5914.0
SAN CRISTÓBAL,RURAL,39.225806451612904,37.25806451612903,1548.0
SAN CRISTÓBAL,URBANO,41.08108108108108,42.91891891891892,1548.0
SAN DIEGO,RURAL,43.42028985507246,47.44927536231884,7799.0
SAN DIEGO,URBANO,43.24390243902439,43.15447154471545,7799.0
SAN EDUARDO,URBANO,57.0,59.55555555555556,437.0
SAN ESTANISLAO,RURAL,42.21818181818182,41.89090909090909,3931.0
SAN ESTANISLAO,URBANO,39.61818181818182,37.345454545454544,3931.0
SAN FELIPE,RURAL,44.55555555555556,44.22222222222222,668.0
SAN FERNANDO,RURAL,40.8,39.50909090909091,2029.0
SAN FERNANDO,URBANO,44.24,44.36,2029.0
SAN FRANCISCO,RURAL,40.2,42.12,20402.0
SAN FRANCISCO,URBANO,49.28977272727273,49.97159090909091,20402.0
SAN GIL,RURAL,48.607142857142854,50.17857142857143,124342.0
SAN GIL,URBANO,49.498338870431894,52.19601328903654,124342.0
SAN JACINTO,RURAL,47.285714285714285,43.857142857142854,6439.0
SAN JACINTO,URBANO,47.19028340080972,49.76113360323887,6439.0
SAN JACINTO DEL CAUCA,RURAL,41.983870967741936,43.12903225806452,327.0
SAN JACINTO DEL CAUCA,URBANO,41.371428571428574,40.51428571428571,327.0
SAN JERÓNIMO,RURAL,43.114285714285714,43.74285714285714,16621.0
SAN JERÓNIMO,URBANO,52.59183673469388,51.69387755102041,16621.0
SAN JOAQUÍN,RURAL,45.27272727272727,45.22727272727273,167.0
SAN JOAQUÍN,URBANO,51.666666666666664,54.5,167.0
SAN JOSÉ,RURAL,44.666666666666664,39.833333333333336,5389.0
SAN JOSÉ,URBANO,44.23913043478261,43.47826086956522,5389.0
SAN JOSÉ DE LA MONTAÑA,URBANO,47.46153846153846,49.26923076923077,1679.0
SAN JOSÉ DE MIRANDA,RURAL,38.0,34.666666666666664,1870.0
SAN JOSÉ DE MIRANDA,URBANO,54.38095238095238,58.73809523809524,1870.0
SAN JOSÉ DE PARE,RURAL,52.57142857142857,53.42857142857143,1263.0
SAN JOSÉ DE PARE,URBANO,52.06896551724138,55.06896551724138,1263.0
SAN JOSÉ DE URÉ,RURAL,41.0,40.27368421052632,715.0
SAN JOSÉ DEL FRAGUA,RURAL,40.68518518518518,40.888888888888886,874.0
SAN JOSÉ DEL FRAGUA,URBANO,46.107142857142854,47.82142857142857,874.0
SAN JOSÉ DEL GUAVIARE,RURAL,43.4537037037037,43.71296296296296,40256.0
SAN JOSÉ DEL GUAVIARE,URBANO,46.258426966292134,48.54119850187266,40256.0
SAN JOSÉ DEL PALMAR,RURAL,44.90909090909091,49.81818181818182,445.0
SAN JOSÉ DEL PALMAR,URBANO,45.36363636363637,55.36363636363637,445.0
SAN JUAN DE ARAMA,RURAL,47.69230769230769,48.07692307692308,1432.0
SAN JUAN DE ARAMA,URBANO,50.03508771929825,48.45614035087719,1432.0
SAN JUAN DE BETULIA,RURAL,42.18867924528302,43.39622641509434,6270.0
SAN JUAN DE BETULIA,URBANO,46.06578947368421,47.578947368421055,6270.0
SAN JUAN DE RIOSECO,RURAL,48.92857142857143,50.625,
SAN JUAN DE RIOSECO,URBANO,51.06896551724138,52.06896551724138,
SAN JUAN DE URABÁ,RURAL,39.603305785123965,38.35537190082645,6069.0
SAN JUAN DE URABÁ,URBANO,43.885416666666664,44.395833333333336,6069.0
SAN JUAN DEL CESAR,RURAL,40.59322033898305,39.220338983050844,20547.0
SAN JUAN DEL CESAR,URBANO,48.079320113314445,48.80736543909349,20547.0
SAN JUAN NEPOMUCENO,RURAL,43.666666666666664,43.205128205128204,2125.0
SAN JUAN NEPOMUCENO,URBANO,45.08309455587393,45.56446991404012,2125.0
SAN JUANITO,URBANO,48.0,50.833333333333336,319.0
SAN LORENZO,RURAL,46.72115384615385,46.80769230769231,6058.0
SAN LORENZO,URBANO,49.351851851851855,51.166666666666664,6058.0
SAN LUIS,RURAL,48.0,48.35766423357664,22024.0
SAN LUIS,URBANO,47.5625,50.61607142857143,22024.0
SAN LUIS DE GACENO,RURAL,49.0,52.095238095238095,591.0
SAN LUIS DE GACENO,URBANO,51.857142857142854,53.857142857142854,591.0
SAN LUIS DE PALENQUE,URBANO,50.765957446808514,54.744680851063826,2595.0
SAN LUIS DE SINCÉ,RURAL,47.09375,48.671875,1367.0
SAN LUIS DE SINCÉ,URBANO,46.55421686746988,49.83132530120482,1367.0
SAN MARCOS,RURAL,43.543956043956044,42.010989010989015,22599.0
SAN MARCOS,URBANO,47.038812785388124,47.34018264840183,22599.0
SAN MARTÍN,RURAL,47.32727272727273,49.36363636363637,35464.0
SAN MARTÍN,URBANO,49.476377952755904,51.10629921259842,35464.0
SAN MARTÍN DE LOBA,RURAL,40.31818181818182,39.10606060606061,3528.0
SAN MARTÍN DE LOBA,URBANO,43.289256198347104,43.14049586776859,3528.0
SAN MATEO,URBANO,52.607142857142854,56.357142857142854,632.0
SAN MIGUEL,RURAL,42.77922077922078,42.90909090909091,9369.0
SAN MIGUEL,URBANO,51.689189189189186,54.12162162162162,9369.0
SAN MIGUEL DE SEMA,RURAL,50.26315789473684,51.8421052631579,1146.0
SAN MIGUEL DE SEMA,URBANO,46.68181818181818,50.63636363636363,1146.0
SAN ONOFRE,RURAL,40.5663082437276,40.04659498207885,18477.0
SAN ONOFRE,URBANO,42.49790794979079,43.42259414225941,18477.0
SAN PABLO,RURAL,47.26923076923077,48.15384615384615,25568.0
SAN PABLO,URBANO,46.776119402985074,48.788059701492536,25568.0
SAN PABLO DE BORBUR,RURAL,46.76315789473684,49.31578947368421,2215.0
SAN PABLO DE BORBUR,URBANO,48.45454545454545,49.81818181818182,2215.0
SAN PEDRO,RURAL,46.76470588235294,46.0735294117647,69792.0
SAN PEDRO,URBANO,48.75091575091575,49.315018315018314,69792.0
SAN PEDRO DE CARTAGO,RURAL,44.22222222222222,48.22222222222222,1450.0
SAN PEDRO DE CARTAGO,URBANO,51.351351351351354,56.13513513513514,1450.0
SAN PEDRO DE LOS MILAGROS,RURAL,46.91228070175438,48.94736842105263,5151.0
SAN PEDRO DE LOS MILAGROS,URBANO,49.91235059760956,50.92430278884462,5151.0
SAN PEDRO DE URABÁ,RURAL,43.22857142857143,42.30952380952381,24482.0
SAN PEDRO DE URABÁ,URBANO,47.40490797546012,48.98159509202454,24482.0
SAN PELAYO,RURAL,46.426160337552744,47.45569620253165,6354.0
SAN PELAYO,URBANO,47.48275862068966,46.293103448275865,6354.0
SAN RAFAEL,URBANO,47.92307692307692,49.11965811965812,21511.0
SAN ROQUE,RURAL,43.05128205128205,43.65384615384615,19275.0
SAN ROQUE,URBANO,44.06547619047619,45.69047619047619,19275.0
SAN SEBASTIÁN,RURAL,44.523809523809526,45.095238095238095,206.0
SAN SEBASTIÁN,URBANO,49.76923076923077,51.84615384615385,206.0
SAN SEBASTIÁN DE BUENAVISTA,RURAL,45.857142857142854,46.22981366459627,6454.0
SAN SEBASTIÁN DE BUENAVISTA,URBANO,47.08870967741935,49.685483870967744,6454.0
SAN SEBASTIÁN DE MARIQUITA,RURAL,46.166666666666664,45.0,
SAN SEBASTIÁN DE MARIQUITA,URBANO,47.3587786259542,48.73791348600509,
SAN VICENTE DE CHUCURÍ,RURAL,51.93805309734513,54.80530973451327,28423.0
SAN VICENTE DE CHUCURÍ,URBANO,52.965986394557824,54.53741496598639,28423.0
SAN VICENTE DEL CAGUÁN,RURAL,44.304,43.44,21954.0
SAN VICENTE DEL CAGUÁN,URBANO,47.06643356643357,49.03146853146853,21954.0
SAN VICENTE FERRER,RURAL,46.54736842105263,46.45263157894737,350.0
SAN VICENTE FERRER,URBANO,48.95652173913044,52.57971014492754,350.0
SAN ZENÓN,RURAL,42.34782608695652,42.53913043478261,1844.0
SAN ZENÓN,URBANO,45.9375,52.25,1844.0
SANDONÁ,RURAL,50.75471698113208,51.64150943396226,13218.0
SANDONÁ,URBANO,56.723880597014926,60.04477611940298,13218.0
SANTA ANA,RURAL,41.306930693069305,41.54455445544554,8666.0
SANTA ANA,URBANO,44.25,43.92045454545455,8666.0
SANTA BÁRBARA,RURAL,46.84615384615385,49.72727272727273,31341.0
SANTA BÁRBARA,URBANO,44.08653846153846,46.79807692307692,31341.0
SANTA BÁRBARA DE PINTO,RURAL,40.18518518518518,41.092592592592595,5269.0
SANTA BÁRBARA DE PINTO,URBANO,41.083333333333336,41.61904761904762,5269.0
SANTA CATALINA,RURAL,41.94285714285714,42.871428571428574,450.0
SANTA CATALINA,URBANO,42.94642857142857,41.839285714285715,450.0
SANTA FÉ DE ANTIOQUIA,RURAL,41.292682926829265,40.40243902439025,
SANTA FÉ DE ANTIOQUIA,URBANO,46.5886524822695,49.07801418439716,
SANTA HELENA DEL OPÓN,RURAL,53.0,54.86666666666667,219.0
SANTA HELENA DEL OPÓN,URBANO,52.714285714285715,57.57142857142857,219.0
SANTA ISABEL,RURAL,47.0,50.285714285714285,321.0
SANTA ISABEL,URBANO,45.351351351351354,45.16216216216216,321.0
SANTA LUCÍA,RURAL,37.833333333333336,35.666666666666664,2268.0
SANTA LUCÍA,URBANO,41.36470588235294,41.023529411764706,2268.0
SANTA MARTA,RURAL,44.55784469096672,45.69096671949287,1057412.0
SANTA MARTA,URBANO,48.59139173302996,49.702123625331815,1057412.0
SANTA MARÍA,RURAL,47.24242424242424,49.15151515151515,10089.0
SANTA MARÍA,URBANO,48.03448275862069,50.35632183908046,10089.0
SANTA ROSA,RURAL,46.32,45.84,4731.0
SANTA ROSA,URBANO,42.925925925925924,42.89506172839506,4731.0
SANTA ROSA DE CABAL,RURAL,47.854838709677416,48.516129032258064,158989.0
SANTA ROSA DE CABAL,URBANO,50.337325349301395,52.42315369261477,158989.0
SANTA ROSA DE OSOS,RURAL,44.10679611650485,45.03883495145631,27567.0
SANTA ROSA DE OSOS,URBANO,53.094674556213015,55.5207100591716,27567.0
SANTA ROSA DE VITERBO,RURAL,60.6,56.4,6564.0
SANTA ROSA DE VITERBO,URBANO,54.45333333333333,59.50666666666667,6564.0
SANTA ROSA DEL SUR,RURAL,51.92307692307692,54.59615384615385,19523.0
SANTA ROSA DEL SUR,URBANO,50.543795620437955,53.17883211678832,19523.0
SANTA ROSALÍA,RURAL,39.5,37.5,2325.0
SANTA ROSALÍA,URBANO,48.0,50.0,2325.0
SANTA SOFÍA,URBANO,48.588235294117645,54.411764705882355,1886.0
SANTACRUZ,RURAL,46.142857142857146,45.80952380952381,8634.0
SANTACRUZ,URBANO,48.925,48.95,8634.0
SANTANA,URBANO,48.095238095238095,49.714285714285715,3135.0
SANTANDER DE QUILICHAO,RURAL,44.52208835341366,43.91566265060241,114128.0
SANTANDER DE QUILICHAO,URBANO,48.82784810126582,49.415189873417724,114128.0
SANTIAGO,RURAL,43.5,43.36363636363637,2864.0
SANTIAGO,URBANO,47.838235294117645,47.955882352941174,2864.0
SANTIAGO DE TOLÚ,RURAL,38.44827586206897,34.58620689655172,13636.0
SANTIAGO DE TOLÚ,URBANO,47.36575875486381,48.976653696498055,13636.0
SANTO DOMINGO,RURAL,45.845588235294116,46.97794117647059,5716.0
SANTO DOMINGO,URBANO,51.58064516129032,56.54838709677419,5716.0
SANTO TOMÁS,URBANO,44.94505494505494,48.07142857142857,19549.0
